trade_id,account_num,activity,CUSIP,quantity,price,transaction_time
TDB_0000318,661255455,buy,FXC47NHW6,9502,238.17,2023-11-07 17:31:38
TDB_0000319,107216323,buy,Y0S5DJPF7,3682,458.73,2024-04-03 13:56:07
TDB_0000320,594779001,sell,A0XKZ70G1,7970,307.84,2023-10-11 06:22:32
TDB_0000321,850226336,sell,B4VLMJKR4,297,232.51,2024-08-04 20:31:18
TDB_0000322,902331019,sell,TX30S8B62,4961,494.38,2024-08-10 10:38:45
TDB_0000323,281014001,sell,YO02STU92,3322,413.12,2023-10-11 15:59:07
TDB_0000324,825810138,sell,ZZZ6K86D1,3913,39.66,2024-02-04 02:22:27
TDB_0000325,833887605,sell,YWJEHHDP9,7456,357.68,2023-11-30 14:16:18
TDB_0000326,803264434,buy,15EHH7NG3,8991,387.23,2023-11-13 23:31:55
TDB_0000327,281014001,sell,156M6YY49,1147,253.68,2024-08-11 02:40:27
TDB_0000328,107216323,sell,CKCVCQPB1,9424,123.61,2023-10-30 15:53:00
TDB_0000329,400437068,buy,FXC47NHW6,8956,428.01,2024-03-22 15:32:02
TDB_0000330,127658056,buy,156M6YY49,9896,315.93,2024-03-16 23:06:02
TDB_0000331,400437068,buy,HSGO3XBM7,4842,462.18,2024-09-11 21:58:19
TDB_0000332,798818183,buy,H8ULRR404,1075,83.57,2023-12-06 19:40:28
TDB_0000333,107216323,buy,HSGO3XBM7,1843,422.50,2024-05-13 22:56:08
TDB_0000334,281014001,sell,156M6YY49,78,207.75,2023-12-24 05:09:07
TDB_0000335,127658056,sell,YO02STU92,9934,320.65,2024-07-28 14:49:47
TDB_0000336,105933111,sell,B4VLMJKR4,7794,425.06,2024-01-07 07:05:19
TDB_0000337,803264434,sell,B29432H36,1100,233.42,2024-09-18 21:33:32
TDB_0000338,645066656,sell,9SUGDF3A0,8856,240.51,2024-05-24 00:30:12
TDB_0000339,107216323,buy,292P3LG71,1759,448.44,2024-07-26 21:57:20
TDB_0000340,281014001,buy,YWJEHHDP9,5406,26.94,2024-01-17 08:33:13
TDB_0000341,105933111,buy,ZZZ6K86D1,2408,246.80,2024-04-20 11:31:13
TDB_0000342,159570865,buy,TX30S8B62,378,132.41,2024-04-14 02:34:40
TDB_0000343,416091528,sell,15EHH7NG3,5013,169.50,2024-01-07 01:33:48
TDB_0000344,645066656,sell,RD1OSEVT3,3783,488.43,2024-05-05 20:50:29
TDB_0000345,779099274,buy,RD1OSEVT3,6597,258.60,2024-07-23 06:16:36
TDB_0000346,982473600,sell,292P3LG71,7579,467.04,2024-07-20 00:24:46
TDB_0000347,127658056,buy,RD1OSEVT3,4452,31.37,2024-03-05 23:59:22
TDB_0000348,813265305,sell,RD1OSEVT3,317,434.90,2024-02-05 05:10:14
TDB_0000349,813265305,buy,B29432H36,4358,187.19,2024-02-22 13:25:04
TDB_0000350,803264434,buy,B29432H36,988,379.72,2024-09-12 15:57:49
TDB_0000351,803264434,sell,H8ULRR404,1979,240.42,2024-05-01 01:43:35
TDB_0000352,850226336,sell,9SUGDF3A0,1577,396.87,2024-04-08 00:55:57
TDB_0000353,645066656,buy,X1LUZZ008,1574,192.77,2024-03-20 19:08:30
TDB_0000354,407496832,buy,JS1JBRRF4,280,280.50,2024-01-25 04:59:33
TDB_0000355,105933111,sell,B4VLMJKR4,1539,155.32,2024-05-14 01:28:45
TDB_0000356,159570865,sell,CKCVCQPB1,5824,38.63,2024-02-03 21:28:42
TDB_0000357,803264434,sell,CKCVCQPB1,1219,133.75,2024-05-19 14:19:25
TDB_0000358,889854561,buy,Y0S5DJPF7,4133,60.07,2024-07-28 04:15:49
TDB_0000359,159570865,sell,CKCVCQPB1,4733,317.14,2024-09-19 21:41:32
TDB_0000360,611250713,buy,CKCVCQPB1,7787,230.65,2024-06-01 15:38:01
TDB_0000361,803264434,buy,15EHH7NG3,141,177.86,2023-12-20 15:51:36
TDB_0000362,281014001,buy,IJHKIMLJ7,6127,277.33,2024-07-20 20:21:19
TDB_0000363,813265305,buy,B29432H36,5997,464.91,2024-02-05 16:51:00
TDB_0000364,159570865,sell,ZZZ6K86D1,5614,480.04,2024-06-13 21:19:06
TDB_0000365,844783191,sell,5ZSZR4IX3,1591,447.46,2024-03-03 16:27:34
TDB_0000366,281014001,buy,V0H365KX1,500,75.70,2024-07-13 02:57:19
TDB_0000367,815127386,sell,CKCVCQPB1,3403,37.86,2024-02-17 02:35:45
TDB_0000368,107216323,sell,IJHKIMLJ7,810,169.22,2024-04-04 07:37:39
TDB_0000369,268260362,sell,Q99X60AP0,5950,260.27,2024-01-13 16:42:57
TDB_0000370,779099274,buy,15EHH7NG3,5512,113.86,2023-11-07 07:16:21
TDB_0000371,982473600,sell,9SUGDF3A0,497,145.22,2023-11-02 14:44:00
TDB_0000372,850226336,buy,X1LUZZ008,9417,10.82,2023-12-20 21:15:08
TDB_0000373,779099274,sell,B29432H36,4222,231.37,2024-09-07 13:29:03
TDB_0000374,611250713,sell,JS1JBRRF4,7230,24.75,2023-11-02 17:04:33
TDB_0000375,651286323,buy,IJHKIMLJ7,7639,262.05,2024-05-13 05:33:37
TDB_0000376,611250713,buy,ZZZ6K86D1,174,329.92,2024-06-06 15:39:04
TDB_0000377,850226336,sell,5ZSZR4IX3,6668,222.23,2024-08-06 12:01:37
TDB_0000378,850226336,sell,CKCVCQPB1,664,161.84,2024-06-24 11:04:10
TDB_0000379,268260362,sell,B29432H36,4690,2.56,2024-03-02 11:04:08
TDB_0000380,115447971,buy,RD1OSEVT3,9822,198.01,2024-01-25 07:59:30
TDB_0000381,674281263,buy,ZZZ6K86D1,4901,57.96,2024-02-13 00:30:12
TDB_0000382,400437068,buy,292P3LG71,5604,38.81,2024-05-02 22:33:17
TDB_0000383,594779001,sell,Q99X60AP0,435,22.09,2024-01-29 01:45:02
TDB_0000384,803264434,buy,ZZZ6K86D1,2039,399.56,2024-09-14 18:40:17
TDB_0000385,645066656,buy,V0H365KX1,3277,123.46,2024-03-21 07:44:37
TDB_0000386,611250713,buy,A0XKZ70G1,7149,479.47,2024-06-29 07:22:25
TDB_0000387,611250713,sell,3TXH7T4T4,4676,96.19,2023-10-06 11:35:37
TDB_0000388,815127386,buy,ZZZ6K86D1,819,35.96,2024-08-28 00:10:18
TDB_0000389,651286323,buy,TX30S8B62,8331,391.12,2023-10-09 14:11:32
TDB_0000390,416091528,sell,3TXH7T4T4,5073,437.06,2024-02-11 10:10:30
TDB_0000391,803264434,sell,9SUGDF3A0,9302,432.17,2024-04-12 10:01:21
TDB_0000392,268260362,sell,H8ULRR404,3440,205.10,2024-05-04 23:26:28
TDB_0000393,226651774,sell,9SUGDF3A0,5993,210.74,2024-02-23 03:09:21
TDB_0000394,815127386,sell,FXC47NHW6,8813,14.31,2024-05-03 01:24:58
TDB_0000395,674281263,buy,IJHKIMLJ7,3022,148.16,2023-10-31 10:37:08
TDB_0000396,850226336,buy,H8ULRR404,632,322.23,2024-09-12 00:33:09
TDB_0000397,407496832,sell,156M6YY49,48,103.65,2024-05-23 02:24:05
TDB_0000398,661255455,buy,YWJEHHDP9,3466,267.94,2024-01-08 18:25:31
TDB_0000399,105933111,sell,B4VLMJKR4,550,241.54,2024-06-23 04:23:35
TDB_0000400,813265305,sell,X1LUZZ008,6816,319.46,2024-08-16 21:40:23
TDB_0000401,833887605,buy,YO02STU92,1689,476.45,2023-12-31 04:55:09
TDB_0000402,674281263,sell,FXC47NHW6,4411,447.26,2024-03-31 09:30:13
TDB_0000403,268260362,sell,CKCVCQPB1,6744,296.40,2024-06-01 05:51:16
TDB_0000404,982473600,sell,292P3LG71,7303,221.89,2024-01-23 03:18:20
TDB_0000405,407496832,buy,15EHH7NG3,4008,200.63,2024-04-30 02:47:00
TDB_0000406,105933111,buy,FXC47NHW6,1406,231.90,2024-02-29 07:35:22
TDB_0000407,889854561,sell,HSGO3XBM7,7293,206.10,2024-04-08 11:08:20
TDB_0000408,651286323,buy,Q99X60AP0,9989,107.74,2024-05-20 20:29:33
TDB_0000409,951998275,sell,RD1OSEVT3,8955,67.45,2024-01-28 00:08:10
TDB_0000410,107216323,buy,IJHKIMLJ7,8611,63.72,2024-01-04 16:56:14
TDB_0000411,127658056,buy,156M6YY49,3693,16.86,2024-01-25 00:42:31
TDB_0000412,281014001,buy,FXC47NHW6,5972,120.87,2024-09-24 04:59:23
TDB_0000413,661255455,buy,B29432H36,5256,115.49,2024-05-29 16:29:39
TDB_0000414,159570865,sell,5ZSZR4IX3,8884,135.18,2024-02-13 17:58:05
TDB_0000415,798818183,buy,HSGO3XBM7,8327,111.08,2024-07-11 10:26:42
TDB_0000416,779099274,sell,Q99X60AP0,6663,287.32,2023-11-15 22:34:30
TDB_0000417,107216323,buy,Y0S5DJPF7,5771,463.17,2023-11-20 05:55:09
TDB_0000418,798818183,buy,156M6YY49,5433,499.83,2024-07-31 02:45:50
TDB_0000419,803264434,buy,JS1JBRRF4,5656,222.35,2023-11-25 16:57:06
TDB_0000420,281014001,sell,Q99X60AP0,1598,154.68,2024-08-13 08:43:22
TDB_0000421,982473600,buy,JS1JBRRF4,8421,248.66,2023-10-13 07:28:11
TDB_0000422,407496832,buy,5ZSZR4IX3,5984,415.97,2023-11-08 03:59:28
TDB_0000423,651286323,buy,HSGO3XBM7,3281,107.99,2023-12-17 17:14:23
TDB_0000424,803264434,sell,Y0S5DJPF7,9420,103.24,2023-11-14 22:44:02
TDB_0000425,645066656,sell,FXC47NHW6,8586,355.70,2024-09-21 01:46:56
TDB_0000426,400437068,sell,ZZZ6K86D1,2031,156.92,2023-11-06 22:54:40
TDB_0000427,268260362,buy,B4VLMJKR4,1721,149.80,2024-01-07 18:37:04
TDB_0000428,825810138,buy,HSGO3XBM7,9069,194.01,2023-12-06 06:53:18
TDB_0000429,115447971,buy,FXC47NHW6,6843,268.92,2023-10-17 05:48:10
TDB_0000430,982473600,buy,JS1JBRRF4,2894,409.67,2024-05-08 04:58:33
TDB_0000431,268260362,buy,292P3LG71,8779,31.53,2024-05-04 07:55:16
TDB_0000432,159570865,buy,ZZZ6K86D1,5102,107.64,2024-02-09 11:38:39
TDB_0000433,902331019,sell,RD1OSEVT3,2425,475.95,2024-06-19 19:35:50
TDB_0000434,226651774,sell,HSGO3XBM7,7533,8.04,2024-05-07 11:05:13
TDB_0000435,115447971,sell,3TXH7T4T4,5264,173.55,2024-01-09 09:38:25
TDB_0000436,982473600,buy,B4VLMJKR4,7171,72.65,2023-10-25 16:12:44
TDB_0000437,107216323,buy,15EHH7NG3,5282,94.50,2024-02-05 14:59:31
TDB_0000438,127658056,buy,B4VLMJKR4,2598,379.85,2023-12-09 07:10:06
TDB_0000439,661255455,buy,9SUGDF3A0,2229,36.66,2023-11-06 01:23:22
TDB_0000440,674281263,sell,CQBYE29J5,2935,278.30,2023-12-26 05:01:58
TDB_0000441,107216323,sell,Q99X60AP0,5981,217.57,2024-06-26 23:29:41
TDB_0000442,825810138,buy,B29432H36,2535,434.55,2024-06-09 12:05:02
TDB_0000443,105933111,buy,HSGO3XBM7,1424,130.21,2023-10-26 03:19:40
TDB_0000444,159570865,sell,V0H365KX1,3708,457.66,2024-07-02 00:15:50
TDB_0000445,281014001,buy,JS1JBRRF4,8393,414.74,2024-07-14 10:22:58
TDB_0000446,611250713,sell,ZZZ6K86D1,5767,435.67,2024-04-11 03:36:51
TDB_0000447,833887605,sell,V0H365KX1,4819,241.66,2023-12-19 23:25:56
TDB_0000448,107216323,buy,IJHKIMLJ7,4583,317.64,2023-12-31 10:03:29
TDB_0000449,226651774,sell,CQBYE29J5,1723,315.43,2023-12-08 04:11:23
TDB_0000450,951998275,buy,B4VLMJKR4,2555,130.03,2024-02-29 15:41:21
TDB_0000451,803264434,buy,V0H365KX1,4636,109.81,2024-05-02 10:52:46
TDB_0000452,815127386,buy,292P3LG71,5822,484.04,2024-09-14 08:21:48
TDB_0000453,416091528,sell,156M6YY49,4558,104.02,2023-11-04 02:44:55
TDB_0000454,115447971,sell,ZZZ6K86D1,1580,285.35,2023-11-24 10:36:24
TDB_0000455,611250713,buy,H8ULRR404,444,81.88,2023-09-30 04:51:54
TDB_0000456,107216323,buy,IJHKIMLJ7,8873,438.46,2023-09-28 11:32:08
TDB_0000457,400437068,sell,RD1OSEVT3,6316,36.84,2024-09-09 00:00:11
TDB_0000458,107216323,buy,292P3LG71,2224,491.73,2024-01-22 17:19:15
TDB_0000459,105933111,sell,Y0S5DJPF7,8667,459.98,2024-08-05 23:13:30
TDB_0000460,798818183,buy,15EHH7NG3,6154,109.44,2024-06-08 06:43:23
TDB_0000461,611250713,sell,HSGO3XBM7,210,417.07,2023-11-04 07:29:27
TDB_0000462,159570865,buy,IJHKIMLJ7,3243,338.00,2024-01-21 10:55:10
TDB_0000463,813265305,sell,CQBYE29J5,2693,268.06,2024-01-24 19:20:42
TDB_0000464,226651774,sell,Y0S5DJPF7,8418,267.83,2023-10-07 11:24:14
TDB_0000465,951998275,sell,B29432H36,2681,342.45,2024-01-11 18:45:03
TDB_0000466,268260362,buy,9SUGDF3A0,3097,287.84,2024-08-18 19:14:12
TDB_0000467,651286323,buy,V0H365KX1,7974,462.94,2024-07-08 03:24:57
TDB_0000468,889854561,sell,156M6YY49,5673,85.74,2024-03-01 03:24:33
TDB_0000469,645066656,sell,V0H365KX1,744,439.42,2023-10-04 16:47:44
TDB_0000470,951998275,buy,156M6YY49,7426,463.64,2024-03-26 16:40:34
TDB_0000471,844783191,sell,CQBYE29J5,5769,105.40,2024-05-31 23:09:58
TDB_0000472,844783191,sell,V0H365KX1,8786,184.31,2023-11-14 07:17:28
TDB_0000473,833887605,sell,YWJEHHDP9,5951,268.90,2024-08-12 01:37:57
TDB_0000474,400437068,sell,X1LUZZ008,1424,240.46,2024-03-18 08:47:26
TDB_0000475,159570865,buy,YO02STU92,8359,280.48,2024-02-15 03:35:05
TDB_0000476,833887605,buy,9SUGDF3A0,6240,495.97,2024-09-09 14:14:46
TDB_0000477,281014001,buy,RD1OSEVT3,3333,397.94,2024-01-23 23:13:24
TDB_0000478,674281263,sell,B4VLMJKR4,2969,252.99,2024-04-26 01:46:56
TDB_0000479,951998275,sell,B29432H36,3027,463.08,2024-03-01 20:58:18
TDB_0000480,902331019,sell,292P3LG71,9265,447.30,2024-09-18 07:21:43
TDB_0000481,416091528,buy,Y0S5DJPF7,6714,377.98,2024-07-20 12:18:11
TDB_0000482,803264434,buy,CKCVCQPB1,5133,1.07,2023-12-27 00:55:25
TDB_0000483,661255455,sell,TX30S8B62,4826,319.14,2024-01-05 16:02:24
TDB_0000484,844783191,sell,5ZSZR4IX3,4046,465.52,2024-08-01 08:08:36
TDB_0000485,416091528,buy,YO02STU92,6464,114.82,2024-07-28 07:56:43
TDB_0000486,105933111,sell,TX30S8B62,1139,384.65,2024-05-08 16:05:54
TDB_0000487,951998275,buy,B4VLMJKR4,9025,389.49,2024-02-08 03:32:37
TDB_0000488,982473600,sell,ZZZ6K86D1,868,380.05,2023-12-23 00:08:24
TDB_0000489,651286323,buy,H8ULRR404,1660,5.83,2023-12-28 11:32:53
TDB_0000490,594779001,buy,B4VLMJKR4,1869,315.58,2024-03-22 17:46:33
TDB_0000491,107216323,buy,156M6YY49,7775,146.92,2024-08-11 15:30:00
TDB_0000492,815127386,buy,A0XKZ70G1,4954,426.72,2024-03-12 09:01:20
TDB_0000493,674281263,buy,CQBYE29J5,3858,113.16,2024-05-29 05:36:19
TDB_0000494,844783191,buy,CKCVCQPB1,733,207.80,2024-05-30 13:38:06
TDB_0000495,902331019,buy,YO02STU92,3025,245.94,2024-04-03 10:53:17
TDB_0000496,105933111,buy,292P3LG71,8918,130.19,2023-11-14 08:55:06
TDB_0000497,889854561,buy,YO02STU92,8918,231.87,2024-08-17 10:22:03
TDB_0000498,107216323,buy,V0H365KX1,1708,481.77,2024-08-10 07:48:42
TDB_0000499,268260362,buy,Y0S5DJPF7,4069,493.66,2024-09-21 22:02:41
TDB_0000500,674281263,sell,Q99X60AP0,7830,195.09,2024-05-27 04:55:58
TDB_0000501,813265305,sell,292P3LG71,2038,154.76,2024-09-06 05:19:28
TDB_0000502,798818183,sell,IJHKIMLJ7,830,383.43,2023-10-17 15:06:02
TDB_0000503,833887605,sell,B4VLMJKR4,4390,280.81,2023-11-18 20:42:54
TDB_0000504,645066656,sell,IJHKIMLJ7,5472,153.09,2024-02-18 13:34:32
TDB_0000505,803264434,sell,292P3LG71,8156,470.25,2023-11-12 02:40:45
TDB_0000506,226651774,buy,ZZZ6K86D1,8956,490.91,2023-12-29 04:20:50
TDB_0000507,982473600,sell,JS1JBRRF4,1150,189.96,2024-06-06 15:23:48
TDB_0000508,815127386,sell,TX30S8B62,2847,104.50,2023-12-14 13:57:20
TDB_0000509,107216323,buy,292P3LG71,6361,308.99,2024-06-26 05:52:46
TDB_0000510,815127386,sell,3TXH7T4T4,822,396.35,2024-02-15 03:07:55
TDB_0000511,674281263,buy,IJHKIMLJ7,7539,287.48,2024-04-20 14:03:52
TDB_0000512,661255455,buy,Q99X60AP0,7922,44.39,2024-01-10 10:42:18
TDB_0000513,813265305,sell,156M6YY49,676,366.16,2024-05-05 22:36:41
TDB_0000514,813265305,sell,CQBYE29J5,9643,19.84,2024-06-02 03:11:18
TDB_0000515,400437068,sell,9SUGDF3A0,3232,144.19,2023-10-11 17:07:24
TDB_0000516,844783191,buy,3TXH7T4T4,4970,46.57,2023-10-24 21:41:14
TDB_0000517,594779001,sell,TX30S8B62,6103,420.59,2024-04-17 01:11:49
TDB_0000518,815127386,sell,RD1OSEVT3,1032,386.34,2024-07-18 06:14:21
TDB_0000519,951998275,sell,Q99X60AP0,6853,126.32,2023-12-23 23:57:45
TDB_0000520,281014001,sell,B4VLMJKR4,3865,437.95,2024-08-16 21:02:48
TDB_0000521,798818183,sell,FXC47NHW6,5599,114.92,2024-08-14 00:17:34
TDB_0000522,281014001,buy,RD1OSEVT3,4268,414.69,2024-03-07 17:28:39
TDB_0000523,951998275,sell,156M6YY49,9378,108.07,2023-11-03 02:01:34
TDB_0000524,815127386,buy,Y0S5DJPF7,7490,227.84,2024-04-08 00:49:07
TDB_0000525,902331019,buy,5ZSZR4IX3,5800,407.49,2024-01-17 02:04:44
TDB_0000526,107216323,sell,9SUGDF3A0,6170,60.80,2024-05-24 11:10:15
TDB_0000527,645066656,buy,YO02STU92,379,173.45,2023-09-30 14:16:58
TDB_0000528,833887605,sell,CQBYE29J5,2035,461.18,2023-12-22 01:58:19
TDB_0000529,951998275,buy,Q99X60AP0,7626,422.06,2024-02-24 16:06:44
TDB_0000530,825810138,buy,292P3LG71,3276,271.62,2023-10-17 22:27:31
TDB_0000531,594779001,buy,JS1JBRRF4,8978,205.79,2024-06-25 20:19:54
TDB_0000532,815127386,buy,X1LUZZ008,5,125.25,2023-12-23 10:39:13
TDB_0000533,803264434,buy,5ZSZR4IX3,9415,261.92,2024-07-24 09:56:57
TDB_0000534,889854561,buy,FXC47NHW6,1471,51.69,2024-04-09 01:29:45
TDB_0000535,105933111,sell,RD1OSEVT3,3694,415.16,2024-03-05 06:55:21
TDB_0000536,115447971,buy,JS1JBRRF4,7619,116.33,2024-06-29 15:49:55
TDB_0000537,902331019,sell,JS1JBRRF4,3329,423.31,2024-01-24 16:29:25
TDB_0000538,850226336,sell,292P3LG71,8732,421.51,2024-07-08 14:46:22
TDB_0000539,798818183,buy,HSGO3XBM7,6249,307.03,2023-11-02 04:42:41
TDB_0000540,407496832,buy,RD1OSEVT3,952,297.60,2023-11-10 21:55:59
TDB_0000541,850226336,sell,RD1OSEVT3,1950,446.19,2024-03-13 10:00:08
TDB_0000542,400437068,sell,TX30S8B62,2362,86.54,2024-02-09 17:51:28
TDB_0000543,407496832,sell,H8ULRR404,9213,457.06,2024-04-16 22:54:41
TDB_0000544,268260362,buy,CQBYE29J5,6576,395.38,2024-05-11 13:16:20
TDB_0000545,803264434,sell,X1LUZZ008,3730,379.23,2023-11-05 12:08:06
TDB_0000546,779099274,sell,A0XKZ70G1,3848,73.02,2024-08-08 03:05:28
TDB_0000547,833887605,buy,CQBYE29J5,7267,411.95,2023-10-12 20:45:01
TDB_0000548,803264434,buy,YO02STU92,7733,424.19,2023-11-16 03:41:46
TDB_0000549,400437068,sell,B4VLMJKR4,2689,452.92,2023-11-04 16:31:30
TDB_0000550,105933111,buy,156M6YY49,8768,478.10,2024-07-08 12:11:41
TDB_0000551,661255455,sell,156M6YY49,6528,147.31,2024-09-21 19:45:35
TDB_0000552,268260362,buy,IJHKIMLJ7,6584,288.37,2024-06-15 11:17:45
TDB_0000553,902331019,buy,RD1OSEVT3,2151,288.89,2024-01-24 06:02:32
TDB_0000554,889854561,sell,V0H365KX1,4815,497.36,2024-02-23 22:14:29
TDB_0000555,226651774,sell,IJHKIMLJ7,4902,443.55,2024-02-10 08:38:50
TDB_0000556,674281263,sell,A0XKZ70G1,7928,241.02,2023-10-29 08:39:19
TDB_0000557,889854561,sell,Q99X60AP0,8622,161.77,2023-12-30 07:04:33
TDB_0000558,982473600,sell,TX30S8B62,2152,94.73,2024-03-28 10:37:46
TDB_0000559,815127386,sell,292P3LG71,7963,471.32,2023-10-09 12:39:40
TDB_0000560,779099274,sell,RD1OSEVT3,7576,263.00,2024-03-30 02:05:36
TDB_0000561,645066656,buy,IJHKIMLJ7,2035,27.56,2024-08-08 00:50:16
TDB_0000562,407496832,sell,B4VLMJKR4,1263,214.35,2023-10-27 20:45:23
TDB_0000563,611250713,sell,V0H365KX1,3537,417.39,2024-04-14 03:20:33
TDB_0000564,844783191,sell,JS1JBRRF4,4160,82.11,2024-01-28 13:45:21
TDB_0000565,281014001,buy,RD1OSEVT3,7261,234.79,2024-05-23 09:23:22
TDB_0000566,815127386,buy,YO02STU92,9931,159.26,2024-09-22 10:46:27
TDB_0000567,825810138,sell,CKCVCQPB1,5930,295.83,2024-01-21 04:34:57
TDB_0000568,902331019,buy,ZZZ6K86D1,9726,181.63,2023-12-22 04:09:21
TDB_0000569,674281263,sell,B29432H36,9043,406.43,2023-11-06 05:08:22
TDB_0000570,407496832,buy,156M6YY49,1788,371.88,2023-12-20 18:48:49
TDB_0000571,400437068,buy,A0XKZ70G1,9198,21.74,2024-05-24 16:24:39
TDB_0000572,813265305,sell,B29432H36,4830,345.28,2024-09-14 10:35:22
TDB_0000573,813265305,buy,B4VLMJKR4,1137,277.62,2024-04-22 21:18:57
TDB_0000574,982473600,sell,15EHH7NG3,2947,0.44,2024-02-28 00:23:26
TDB_0000575,951998275,buy,V0H365KX1,3363,23.98,2023-11-14 21:19:29
TDB_0000576,779099274,sell,292P3LG71,3725,171.40,2024-05-21 06:37:58
TDB_0000577,813265305,buy,9SUGDF3A0,4958,268.76,2024-07-02 13:40:26
TDB_0000578,813265305,sell,JS1JBRRF4,4889,65.24,2024-04-17 18:47:34
TDB_0000579,268260362,sell,X1LUZZ008,7184,218.98,2024-01-29 03:05:22
TDB_0000580,815127386,sell,B4VLMJKR4,9140,331.08,2024-03-30 21:40:07
TDB_0000581,850226336,sell,3TXH7T4T4,309,482.48,2024-07-30 14:49:44
TDB_0000582,661255455,sell,HSGO3XBM7,1647,199.78,2024-09-15 21:51:33
TDB_0000583,226651774,buy,IJHKIMLJ7,5575,192.53,2024-06-06 19:32:18
TDB_0000584,645066656,buy,JS1JBRRF4,6551,184.65,2024-08-11 06:08:33
TDB_0000585,825810138,buy,V0H365KX1,182,217.41,2024-01-19 12:40:15
TDB_0000586,400437068,sell,A0XKZ70G1,1292,122.36,2023-10-06 17:18:58
TDB_0000587,400437068,buy,TX30S8B62,8854,252.90,2024-01-04 06:21:40
TDB_0000588,407496832,sell,TX30S8B62,8790,148.14,2023-10-03 08:15:50
TDB_0000589,268260362,buy,15EHH7NG3,944,66.91,2024-06-20 12:17:20
TDB_0000590,889854561,sell,TX30S8B62,7132,442.60,2023-12-04 12:15:20
TDB_0000591,651286323,sell,156M6YY49,1681,245.74,2024-04-06 05:01:56
TDB_0000592,127658056,buy,A0XKZ70G1,8595,379.40,2024-05-31 11:57:15
TDB_0000593,815127386,buy,JS1JBRRF4,5749,409.21,2023-11-23 07:08:44
TDB_0000594,803264434,sell,292P3LG71,2636,457.95,2024-08-17 21:12:21
TDB_0000595,268260362,buy,15EHH7NG3,8343,205.15,2023-12-20 19:27:25
TDB_0000596,281014001,buy,IJHKIMLJ7,5946,44.67,2023-12-10 21:15:21
TDB_0000597,902331019,buy,9SUGDF3A0,6050,29.98,2023-10-17 11:37:10
TDB_0000598,651286323,buy,5ZSZR4IX3,8092,294.34,2024-09-06 17:26:38
TDB_0000599,902331019,sell,H8ULRR404,8150,158.40,2024-07-23 23:27:52
TDB_0000600,813265305,sell,A0XKZ70G1,1496,15.20,2024-01-29 10:36:01
TDB_0000601,951998275,buy,ZZZ6K86D1,7970,51.19,2024-08-15 16:21:26
TDB_0000602,902331019,buy,156M6YY49,629,472.76,2024-03-20 15:22:35
TDB_0000603,951998275,buy,3TXH7T4T4,4565,486.35,2023-11-20 08:43:09
TDB_0000604,107216323,sell,B4VLMJKR4,7162,114.45,2023-12-03 18:27:21
TDB_0000605,645066656,sell,YWJEHHDP9,437,64.40,2024-04-02 18:13:11
TDB_0000606,226651774,buy,IJHKIMLJ7,1985,82.98,2024-02-12 21:23:31
TDB_0000607,416091528,buy,Q99X60AP0,5061,253.23,2024-03-03 00:18:02
TDB_0000608,651286323,sell,X1LUZZ008,6062,295.90,2024-05-22 18:07:02
TDB_0000609,798818183,buy,292P3LG71,4362,293.01,2023-12-16 16:45:35
TDB_0000610,889854561,buy,3TXH7T4T4,8801,144.80,2024-08-21 05:22:42
TDB_0000611,105933111,buy,HSGO3XBM7,939,374.83,2023-10-09 12:44:47
TDB_0000612,798818183,sell,HSGO3XBM7,8447,335.44,2024-08-15 10:05:41
TDB_0000613,825810138,buy,JS1JBRRF4,238,389.27,2024-02-16 14:43:08
TDB_0000614,833887605,buy,TX30S8B62,1617,74.52,2024-04-21 21:55:20
TDB_0000615,674281263,sell,292P3LG71,213,464.07,2024-01-31 22:59:18
TDB_0000616,645066656,sell,H8ULRR404,9410,499.98,2023-11-18 18:47:17
TDB_0000617,674281263,buy,V0H365KX1,8696,128.18,2024-01-06 07:18:17
TDB_0000618,105933111,sell,V0H365KX1,9327,426.63,2024-02-17 04:32:32
TDB_0000619,159570865,sell,Y0S5DJPF7,6495,427.03,2023-12-02 10:33:03
TDB_0000620,159570865,buy,IJHKIMLJ7,9366,331.90,2023-10-19 01:20:50
TDB_0000621,803264434,sell,Y0S5DJPF7,3082,303.91,2024-01-01 07:07:42
TDB_0000622,674281263,buy,A0XKZ70G1,3186,181.90,2024-03-12 14:56:56
TDB_0000623,889854561,sell,5ZSZR4IX3,4810,437.84,2023-10-21 14:07:34
TDB_0000624,674281263,sell,A0XKZ70G1,7233,319.49,2024-01-28 19:45:50
TDB_0000625,159570865,sell,TX30S8B62,9550,194.46,2024-08-04 18:41:55
TDB_0000626,902331019,sell,IJHKIMLJ7,5903,326.80,2024-02-11 14:21:03
TDB_0000627,902331019,sell,JS1JBRRF4,7761,279.67,2023-11-16 01:05:08
TDB_0000628,115447971,sell,ZZZ6K86D1,686,104.24,2024-09-04 02:08:59
TDB_0000629,902331019,sell,A0XKZ70G1,3522,408.16,2024-07-03 04:42:42
TDB_0000630,825810138,sell,H8ULRR404,3005,47.67,2024-02-22 21:31:27
TDB_0000631,825810138,buy,5ZSZR4IX3,2928,243.52,2023-12-09 23:36:01
TDB_0000632,889854561,buy,156M6YY49,3323,81.05,2024-03-30 20:44:38
TDB_0000633,127658056,sell,156M6YY49,5865,1.36,2024-05-26 18:16:42
TDB_0000634,844783191,buy,FXC47NHW6,9922,114.85,2023-11-21 15:02:42
