trade_id,account_num,activity,CUSIP,quantity,price,transaction_time
TDB_0002447,268260362,sell,V0H365KX1,5285,340.13,2024-09-15 00:14:31
TDB_0002448,833887605,buy,CKCVCQPB1,887,342.63,2024-02-27 13:52:56
TDB_0002449,902331019,sell,IJHKIMLJ7,7414,214.13,2024-08-29 12:45:14
TDB_0002450,281014001,buy,YWJEHHDP9,1804,386.09,2024-01-23 15:00:22
TDB_0002451,400437068,buy,YO02STU92,5713,56.81,2023-10-24 08:55:51
TDB_0002452,281014001,sell,A0XKZ70G1,3136,157.27,2024-05-12 11:20:01
TDB_0002453,407496832,sell,FXC47NHW6,7095,370.19,2024-09-20 16:55:01
TDB_0002454,281014001,sell,RD1OSEVT3,2988,360.70,2024-02-11 18:02:49
TDB_0002455,813265305,sell,JS1JBRRF4,3287,77.57,2023-12-23 18:42:14
TDB_0002456,115447971,buy,HSGO3XBM7,4425,128.51,2024-05-06 11:18:24
TDB_0002457,226651774,buy,H8ULRR404,7124,98.30,2024-08-17 09:35:22
TDB_0002458,226651774,sell,3TXH7T4T4,7304,357.01,2023-11-14 01:38:17
TDB_0002459,850226336,sell,9SUGDF3A0,2037,275.02,2024-06-15 13:52:01
TDB_0002460,226651774,buy,RD1OSEVT3,9313,406.97,2024-06-30 07:10:53
TDB_0002461,779099274,sell,Y0S5DJPF7,5338,69.90,2024-08-23 00:09:57
TDB_0002462,803264434,buy,TX30S8B62,1012,196.90,2024-05-31 02:15:21
TDB_0002463,815127386,sell,CKCVCQPB1,1688,293.41,2024-03-09 08:25:07
TDB_0002464,645066656,buy,5ZSZR4IX3,4168,143.83,2024-07-06 00:33:11
TDB_0002465,651286323,sell,HSGO3XBM7,3467,267.75,2024-05-12 22:58:05
TDB_0002466,850226336,buy,292P3LG71,6316,346.35,2023-10-06 07:44:50
TDB_0002467,850226336,sell,FXC47NHW6,8144,85.99,2024-05-11 05:19:19
TDB_0002468,400437068,sell,5ZSZR4IX3,1379,487.57,2024-07-11 14:38:52
TDB_0002469,594779001,buy,JS1JBRRF4,469,356.90,2023-09-30 09:08:21
TDB_0002470,407496832,buy,A0XKZ70G1,3262,369.27,2024-01-01 23:46:21
TDB_0002471,400437068,buy,5ZSZR4IX3,3816,374.47,2024-02-23 22:13:31
TDB_0002472,107216323,buy,TX30S8B62,1845,216.46,2024-09-06 09:01:24
TDB_0002473,661255455,buy,292P3LG71,3091,9.32,2023-12-10 11:31:14
TDB_0002474,105933111,sell,ZZZ6K86D1,1503,143.25,2024-05-07 10:54:23
TDB_0002475,825810138,sell,3TXH7T4T4,8937,356.66,2023-11-01 20:23:28
TDB_0002476,813265305,sell,TX30S8B62,3151,45.09,2024-08-26 23:39:53
TDB_0002477,661255455,sell,FXC47NHW6,153,342.21,2023-12-20 07:06:14
TDB_0002478,127658056,sell,A0XKZ70G1,7026,130.06,2024-06-22 22:27:58
TDB_0002479,400437068,buy,X1LUZZ008,1667,336.16,2023-12-17 12:10:35
TDB_0002480,107216323,sell,CQBYE29J5,5569,234.95,2024-03-19 19:51:16
TDB_0002481,407496832,buy,ZZZ6K86D1,8359,479.90,2024-09-01 15:14:32
TDB_0002482,127658056,buy,FXC47NHW6,7066,320.07,2023-11-12 18:19:31
TDB_0002483,902331019,sell,Y0S5DJPF7,4431,83.85,2024-07-01 19:16:45
TDB_0002484,813265305,buy,B29432H36,2786,460.79,2024-04-25 13:02:59
TDB_0002485,611250713,buy,156M6YY49,2994,191.59,2024-07-17 20:23:15
TDB_0002486,982473600,buy,9SUGDF3A0,9417,483.06,2024-05-04 11:11:23
TDB_0002487,825810138,sell,YO02STU92,491,442.49,2024-01-14 05:07:26
TDB_0002488,798818183,buy,RD1OSEVT3,4418,198.95,2024-05-21 04:22:00
TDB_0002489,416091528,sell,B29432H36,6835,286.99,2024-07-12 06:48:25
TDB_0002490,951998275,buy,Y0S5DJPF7,5130,411.43,2023-11-11 16:16:24
TDB_0002491,268260362,buy,5ZSZR4IX3,2506,98.69,2024-04-06 00:05:38
TDB_0002492,407496832,buy,5ZSZR4IX3,472,312.45,2024-02-14 20:16:47
TDB_0002493,951998275,sell,H8ULRR404,4245,345.38,2024-02-25 10:55:02
TDB_0002494,798818183,buy,CKCVCQPB1,7681,188.71,2024-01-22 19:16:24
TDB_0002495,798818183,sell,X1LUZZ008,7119,206.99,2024-01-02 19:36:27
TDB_0002496,400437068,sell,TX30S8B62,1711,70.87,2023-11-22 02:36:42
TDB_0002497,611250713,buy,5ZSZR4IX3,7031,90.28,2024-09-05 04:54:40
TDB_0002498,107216323,buy,5ZSZR4IX3,2491,431.89,2023-12-05 05:18:38
TDB_0002499,159570865,buy,ZZZ6K86D1,1855,414.13,2024-05-25 02:01:31
TDB_0002500,268260362,buy,9SUGDF3A0,3955,207.44,2024-02-15 01:45:29
TDB_0002501,803264434,buy,Q99X60AP0,3187,411.93,2023-11-12 19:07:37
TDB_0002502,226651774,buy,9SUGDF3A0,4408,365.23,2023-12-22 08:22:40
TDB_0002503,779099274,sell,X1LUZZ008,5048,294.15,2023-12-04 01:58:47
TDB_0002504,813265305,sell,YO02STU92,6353,140.04,2024-05-22 10:05:42
TDB_0002505,982473600,sell,RD1OSEVT3,6450,347.97,2024-01-24 05:49:07
TDB_0002506,594779001,sell,RD1OSEVT3,8925,183.01,2024-09-18 19:23:07
TDB_0002507,651286323,sell,5ZSZR4IX3,8585,129.82,2024-01-07 04:42:15
TDB_0002508,268260362,sell,CKCVCQPB1,7476,360.62,2024-09-03 06:44:49
TDB_0002509,798818183,sell,V0H365KX1,6485,102.71,2024-03-12 11:21:38
TDB_0002510,779099274,sell,Y0S5DJPF7,1535,45.96,2023-10-28 05:30:28
TDB_0002511,159570865,sell,CQBYE29J5,6103,220.29,2024-07-02 15:00:56
TDB_0002512,268260362,sell,IJHKIMLJ7,7667,382.83,2024-02-04 10:21:06
TDB_0002513,798818183,sell,292P3LG71,6985,66.37,2023-12-17 11:48:41
TDB_0002514,798818183,buy,292P3LG71,2850,350.14,2024-03-02 14:23:39
TDB_0002515,645066656,sell,B4VLMJKR4,7841,430.55,2024-08-14 18:43:45
TDB_0002516,833887605,sell,9SUGDF3A0,8911,272.58,2024-01-29 15:21:19
TDB_0002517,674281263,buy,B4VLMJKR4,4478,366.98,2023-12-16 02:50:29
TDB_0002518,651286323,buy,HSGO3XBM7,5143,375.92,2024-04-26 06:51:06
TDB_0002519,825810138,buy,YO02STU92,7256,241.83,2023-11-09 08:27:59
TDB_0002520,281014001,sell,JS1JBRRF4,4434,121.18,2024-04-20 03:36:57
TDB_0002521,850226336,buy,Y0S5DJPF7,9901,380.80,2024-06-02 00:53:25
TDB_0002522,416091528,buy,156M6YY49,9852,110.03,2024-03-14 17:41:19
TDB_0002523,105933111,buy,3TXH7T4T4,1143,195.02,2024-07-02 20:55:45
TDB_0002524,902331019,sell,FXC47NHW6,3610,143.96,2023-10-18 09:44:48
TDB_0002525,226651774,buy,15EHH7NG3,7453,157.49,2024-07-05 09:56:53
TDB_0002526,416091528,buy,15EHH7NG3,4853,375.29,2024-04-25 22:20:16
TDB_0002527,982473600,sell,YWJEHHDP9,4131,416.79,2024-02-17 10:26:53
TDB_0002528,645066656,buy,B29432H36,4188,147.33,2024-04-12 18:17:29
TDB_0002529,902331019,sell,TX30S8B62,4249,499.16,2024-08-12 06:19:53
TDB_0002530,889854561,buy,B4VLMJKR4,4529,363.99,2023-12-21 06:57:35
TDB_0002531,159570865,buy,X1LUZZ008,5959,72.35,2023-12-26 00:21:34
TDB_0002532,226651774,buy,X1LUZZ008,1245,237.95,2024-06-22 13:31:36
TDB_0002533,651286323,buy,TX30S8B62,6841,17.16,2023-12-31 14:36:35
TDB_0002534,400437068,sell,B4VLMJKR4,3841,363.95,2024-04-25 11:40:09
TDB_0002535,813265305,sell,JS1JBRRF4,6134,33.02,2024-09-01 12:34:23
TDB_0002536,844783191,buy,RD1OSEVT3,9907,395.61,2023-11-23 12:50:50
TDB_0002537,833887605,buy,3TXH7T4T4,7010,477.67,2024-04-13 03:33:08
TDB_0002538,400437068,buy,B29432H36,697,275.69,2024-01-02 06:04:25
TDB_0002539,902331019,sell,JS1JBRRF4,8309,83.28,2024-03-10 08:52:46
TDB_0002540,951998275,sell,B29432H36,8242,276.74,2024-02-25 02:01:35
TDB_0002541,268260362,buy,15EHH7NG3,1412,419.45,2023-10-30 19:17:33
TDB_0002542,779099274,sell,B29432H36,3953,229.66,2024-08-21 22:07:25
TDB_0002543,159570865,buy,A0XKZ70G1,5133,413.54,2023-10-09 22:31:29
TDB_0002544,833887605,buy,Y0S5DJPF7,8569,201.07,2023-11-27 01:56:39
TDB_0002545,645066656,buy,5ZSZR4IX3,4663,470.62,2024-03-01 08:40:03
TDB_0002546,844783191,buy,X1LUZZ008,7837,30.01,2024-07-29 21:51:45
TDB_0002547,850226336,sell,H8ULRR404,6994,362.06,2024-07-07 22:57:41
TDB_0002548,115447971,buy,9SUGDF3A0,6980,128.11,2024-08-30 13:30:15
TDB_0002549,594779001,buy,HSGO3XBM7,4553,21.89,2024-03-17 16:01:03
TDB_0002550,902331019,sell,IJHKIMLJ7,529,232.57,2024-09-06 09:50:03
TDB_0002551,815127386,buy,B29432H36,1307,35.63,2024-01-14 22:08:14
TDB_0002552,844783191,buy,YWJEHHDP9,8052,191.73,2024-03-09 07:24:04
TDB_0002553,803264434,sell,CQBYE29J5,959,2.68,2024-08-29 18:24:34
TDB_0002554,115447971,buy,RD1OSEVT3,4009,137.63,2023-11-07 22:40:01
TDB_0002555,661255455,sell,292P3LG71,1430,73.71,2024-03-19 17:01:53
TDB_0002556,815127386,sell,V0H365KX1,2946,5.46,2024-03-27 00:46:58
TDB_0002557,813265305,buy,FXC47NHW6,446,204.05,2024-03-01 22:28:37
TDB_0002558,850226336,buy,A0XKZ70G1,2157,471.14,2024-07-04 07:39:51
TDB_0002559,844783191,sell,A0XKZ70G1,6591,435.84,2024-05-07 19:49:34
TDB_0002560,833887605,sell,IJHKIMLJ7,635,413.81,2024-08-29 14:10:48
TDB_0002561,594779001,sell,YO02STU92,2670,453.47,2023-10-22 08:30:04
TDB_0002562,803264434,buy,3TXH7T4T4,9402,190.98,2023-12-18 07:13:44
TDB_0002563,105933111,sell,3TXH7T4T4,3909,318.93,2024-01-10 18:55:48
TDB_0002564,105933111,sell,156M6YY49,5420,169.08,2024-02-08 03:36:46
TDB_0002565,268260362,buy,A0XKZ70G1,2195,456.65,2024-08-10 20:15:19
TDB_0002566,611250713,buy,A0XKZ70G1,4835,488.26,2023-10-10 14:00:29
TDB_0002567,416091528,buy,ZZZ6K86D1,1968,18.39,2024-01-17 04:35:18
TDB_0002568,416091528,sell,FXC47NHW6,1557,389.83,2024-06-25 09:21:06
TDB_0002569,594779001,buy,V0H365KX1,8800,319.50,2024-01-29 04:43:02
TDB_0002570,825810138,sell,Q99X60AP0,3295,229.21,2024-06-29 14:48:12
TDB_0002571,951998275,sell,H8ULRR404,971,476.14,2023-10-04 22:24:58
TDB_0002572,645066656,sell,FXC47NHW6,116,177.10,2023-10-28 19:52:10
TDB_0002573,645066656,sell,H8ULRR404,9665,369.00,2024-01-22 00:06:03
TDB_0002574,416091528,buy,CQBYE29J5,3797,272.44,2023-11-16 04:04:30
TDB_0002575,844783191,sell,292P3LG71,8482,138.48,2024-06-07 22:40:27
TDB_0002576,844783191,sell,ZZZ6K86D1,8688,456.37,2024-09-20 06:40:22
TDB_0002577,115447971,buy,IJHKIMLJ7,5740,428.68,2024-01-31 02:15:36
TDB_0002578,645066656,buy,H8ULRR404,7690,294.66,2023-11-26 19:06:50
TDB_0002579,844783191,sell,292P3LG71,848,427.02,2024-02-16 08:34:38
TDB_0002580,268260362,buy,Y0S5DJPF7,4653,92.77,2023-11-12 21:33:51
TDB_0002581,611250713,sell,HSGO3XBM7,7196,126.28,2024-09-01 18:45:26
TDB_0002582,159570865,buy,JS1JBRRF4,7523,106.63,2023-10-08 03:33:52
TDB_0002583,416091528,buy,IJHKIMLJ7,7648,196.07,2024-02-15 09:17:03
TDB_0002584,611250713,buy,IJHKIMLJ7,5174,421.86,2024-05-23 05:41:51
TDB_0002585,779099274,buy,Q99X60AP0,1636,126.41,2024-07-27 10:31:16
TDB_0002586,825810138,buy,5ZSZR4IX3,863,358.94,2024-03-20 20:17:23
TDB_0002587,982473600,sell,Y0S5DJPF7,3317,467.41,2023-11-17 19:34:48
TDB_0002588,127658056,sell,Q99X60AP0,141,209.34,2024-04-18 17:45:14
TDB_0002589,951998275,sell,ZZZ6K86D1,7411,77.28,2024-03-06 07:35:07
TDB_0002590,850226336,sell,A0XKZ70G1,3172,336.84,2024-04-22 23:38:40
TDB_0002591,798818183,buy,Q99X60AP0,8160,448.74,2024-05-10 15:32:17
TDB_0002592,902331019,sell,A0XKZ70G1,2520,325.92,2024-03-14 23:18:04
TDB_0002593,779099274,sell,JS1JBRRF4,5728,31.39,2023-10-20 00:15:56
TDB_0002594,407496832,sell,292P3LG71,9058,65.27,2024-04-15 03:23:58
TDB_0002595,416091528,buy,H8ULRR404,4949,421.26,2024-07-12 16:53:05
TDB_0002596,416091528,sell,FXC47NHW6,413,305.58,2024-06-02 21:44:46
TDB_0002597,105933111,sell,YWJEHHDP9,4364,66.29,2023-12-19 01:05:29
TDB_0002598,268260362,sell,Q99X60AP0,3772,174.28,2024-06-27 23:57:53
TDB_0002599,645066656,sell,FXC47NHW6,754,334.63,2024-09-13 10:50:41
TDB_0002600,115447971,buy,X1LUZZ008,677,368.96,2024-09-01 12:59:16
TDB_0002601,645066656,buy,HSGO3XBM7,6839,271.89,2023-10-26 07:33:52
TDB_0002602,594779001,buy,YO02STU92,2459,173.41,2024-05-26 15:57:30
TDB_0002603,844783191,buy,IJHKIMLJ7,8021,49.53,2024-04-28 00:37:33
TDB_0002604,889854561,buy,X1LUZZ008,390,193.39,2023-10-13 23:08:53
TDB_0002605,833887605,buy,Y0S5DJPF7,2505,340.90,2023-11-13 01:06:40
TDB_0002606,803264434,buy,YO02STU92,2966,108.05,2024-07-11 23:35:08
TDB_0002607,281014001,sell,B29432H36,3441,288.63,2024-06-09 04:16:57
TDB_0002608,798818183,buy,ZZZ6K86D1,1906,415.55,2023-10-13 03:21:40
TDB_0002609,105933111,sell,V0H365KX1,6022,160.68,2024-01-31 13:04:45
TDB_0002610,127658056,buy,292P3LG71,5732,205.36,2024-09-23 04:26:18
TDB_0002611,798818183,sell,156M6YY49,5637,280.45,2024-06-14 00:07:28
TDB_0002612,127658056,buy,H8ULRR404,9637,364.50,2024-09-15 23:46:21
TDB_0002613,889854561,sell,ZZZ6K86D1,5478,448.94,2024-08-14 07:53:33
TDB_0002614,850226336,sell,YO02STU92,2106,390.75,2024-01-03 11:06:39
TDB_0002615,651286323,sell,YO02STU92,2849,336.06,2023-10-30 10:04:21
TDB_0002616,825810138,sell,CQBYE29J5,1427,356.16,2024-04-29 18:46:53
TDB_0002617,951998275,buy,CQBYE29J5,6695,48.76,2024-01-12 23:16:31
TDB_0002618,107216323,sell,5ZSZR4IX3,6392,73.84,2024-08-25 02:56:56
TDB_0002619,594779001,sell,156M6YY49,3950,80.82,2023-10-05 06:04:57
TDB_0002620,779099274,sell,292P3LG71,4518,385.44,2024-08-10 23:47:40
TDB_0002621,803264434,buy,X1LUZZ008,9337,124.84,2024-02-17 10:37:45
TDB_0002622,107216323,sell,156M6YY49,8214,366.43,2024-08-21 03:21:35
TDB_0002623,107216323,sell,V0H365KX1,9488,158.66,2024-06-01 23:27:23
TDB_0002624,661255455,sell,ZZZ6K86D1,3022,40.29,2023-11-23 14:20:56
TDB_0002625,833887605,buy,JS1JBRRF4,1421,113.80,2024-09-17 13:40:15
TDB_0002626,594779001,buy,IJHKIMLJ7,7412,430.87,2024-06-02 15:33:56
TDB_0002627,611250713,sell,5ZSZR4IX3,2931,440.68,2024-07-18 21:54:49
TDB_0002628,594779001,sell,JS1JBRRF4,5707,329.14,2024-07-05 23:41:18
TDB_0002629,594779001,sell,CKCVCQPB1,4881,236.02,2024-08-09 02:17:02
TDB_0002630,159570865,buy,Q99X60AP0,8200,139.39,2024-03-01 01:44:40
TDB_0002631,407496832,buy,YO02STU92,4167,348.02,2024-08-20 03:00:35
TDB_0002632,268260362,buy,FXC47NHW6,2526,468.98,2023-11-28 09:01:24
TDB_0002633,825810138,sell,RD1OSEVT3,4707,89.92,2024-02-22 09:31:32
TDB_0002634,107216323,sell,H8ULRR404,4520,101.53,2023-10-04 09:37:40
TDB_0002635,107216323,buy,H8ULRR404,2864,456.35,2023-12-14 12:35:25
TDB_0002636,407496832,sell,HSGO3XBM7,1061,467.60,2023-10-22 19:11:47
TDB_0002637,798818183,buy,H8ULRR404,312,415.30,2024-02-01 18:13:21
TDB_0002638,815127386,buy,3TXH7T4T4,4592,233.09,2024-02-08 22:34:17
TDB_0002639,798818183,sell,TX30S8B62,2071,190.65,2023-11-13 12:41:52
TDB_0002640,407496832,buy,A0XKZ70G1,2348,456.73,2023-11-13 22:40:52
TDB_0002641,127658056,sell,3TXH7T4T4,5985,430.39,2024-01-14 19:41:42
TDB_0002642,611250713,buy,IJHKIMLJ7,1734,267.03,2024-02-19 23:29:08
TDB_0002643,594779001,sell,X1LUZZ008,3966,367.93,2023-11-23 03:25:03
TDB_0002644,651286323,buy,FXC47NHW6,7480,182.96,2024-05-19 14:11:00
TDB_0002645,611250713,buy,TX30S8B62,7585,44.96,2024-08-18 19:36:40
TDB_0002646,127658056,sell,JS1JBRRF4,8737,461.30,2024-05-28 03:02:34
TDB_0002647,674281263,buy,9SUGDF3A0,8524,67.92,2023-11-10 14:09:40
TDB_0002648,107216323,buy,292P3LG71,9030,41.61,2024-08-22 00:44:35
TDB_0002649,661255455,buy,RD1OSEVT3,6823,113.65,2024-01-10 16:41:26
TDB_0002650,226651774,buy,X1LUZZ008,2737,32.49,2024-03-12 06:25:57
TDB_0002651,803264434,sell,FXC47NHW6,9086,138.64,2024-03-14 04:17:44
TDB_0002652,416091528,sell,H8ULRR404,7770,84.05,2024-06-06 02:11:56
TDB_0002653,833887605,sell,156M6YY49,171,281.65,2024-06-01 09:14:29
TDB_0002654,159570865,sell,X1LUZZ008,4735,228.31,2024-06-28 05:15:36
TDB_0002655,815127386,sell,CQBYE29J5,8958,402.00,2023-12-21 03:46:24
TDB_0002656,803264434,sell,FXC47NHW6,3003,38.30,2024-06-27 01:43:29
TDB_0002657,889854561,buy,292P3LG71,6559,257.26,2023-12-05 02:49:11
TDB_0002658,407496832,buy,IJHKIMLJ7,7101,158.00,2024-01-13 23:37:03
TDB_0002659,844783191,sell,YWJEHHDP9,154,253.54,2024-07-01 16:31:44
TDB_0002660,844783191,buy,V0H365KX1,9155,142.15,2023-11-07 11:49:36
TDB_0002661,902331019,buy,RD1OSEVT3,5485,320.18,2024-05-02 21:57:44
TDB_0002662,107216323,buy,A0XKZ70G1,9505,391.17,2023-10-31 18:02:29
TDB_0002663,651286323,sell,5ZSZR4IX3,5915,36.72,2024-02-22 14:10:09
TDB_0002664,651286323,buy,15EHH7NG3,4236,291.05,2024-06-30 17:22:12
TDB_0002665,889854561,sell,JS1JBRRF4,4320,391.73,2024-03-02 09:29:11
TDB_0002666,115447971,buy,FXC47NHW6,2980,46.38,2024-03-20 07:42:09
TDB_0002667,798818183,buy,RD1OSEVT3,1016,364.98,2024-07-10 14:16:12
TDB_0002668,825810138,sell,YO02STU92,6237,283.41,2023-11-13 19:04:26
TDB_0002669,651286323,buy,JS1JBRRF4,2329,86.37,2024-03-17 20:44:49
TDB_0002670,661255455,buy,ZZZ6K86D1,4815,155.87,2023-12-10 08:36:59
TDB_0002671,159570865,sell,292P3LG71,3855,8.87,2023-12-04 20:53:23
TDB_0002672,850226336,buy,9SUGDF3A0,3275,393.31,2024-05-12 22:10:50
TDB_0002673,798818183,buy,Y0S5DJPF7,1751,169.21,2024-07-01 19:57:10
TDB_0002674,825810138,sell,5ZSZR4IX3,1181,67.75,2024-02-25 05:44:29
TDB_0002675,850226336,sell,FXC47NHW6,6120,221.11,2024-01-27 03:10:55
TDB_0002676,416091528,sell,Y0S5DJPF7,307,295.43,2024-02-07 01:45:43
TDB_0002677,803264434,buy,15EHH7NG3,4618,26.49,2024-05-18 05:26:35
TDB_0002678,407496832,sell,B29432H36,4164,239.09,2023-11-26 02:35:35
TDB_0002679,226651774,sell,B29432H36,269,342.06,2024-01-06 00:00:01
TDB_0002680,889854561,sell,5ZSZR4IX3,685,397.06,2024-06-01 05:30:28
TDB_0002681,779099274,sell,CKCVCQPB1,1757,438.15,2024-05-04 17:58:38
TDB_0002682,127658056,buy,ZZZ6K86D1,8805,460.11,2024-08-16 00:06:21
TDB_0002683,661255455,sell,X1LUZZ008,2145,482.40,2023-10-04 22:02:49
TDB_0002684,951998275,sell,292P3LG71,4149,123.14,2024-09-18 02:34:22
TDB_0002685,779099274,sell,IJHKIMLJ7,167,122.28,2024-01-09 01:07:30
TDB_0002686,803264434,buy,A0XKZ70G1,5964,209.62,2024-03-22 09:13:03
TDB_0002687,107216323,buy,A0XKZ70G1,100,280.54,2024-08-26 10:10:26
TDB_0002688,281014001,sell,ZZZ6K86D1,3850,337.89,2024-08-04 15:31:06
TDB_0002689,416091528,sell,IJHKIMLJ7,5172,6.54,2024-07-28 00:31:04
TDB_0002690,889854561,sell,CKCVCQPB1,9577,375.11,2024-08-09 15:59:31
TDB_0002691,226651774,sell,YWJEHHDP9,5352,58.66,2024-02-09 19:42:50
TDB_0002692,779099274,sell,B4VLMJKR4,9697,143.18,2024-08-08 16:04:58
TDB_0002693,159570865,sell,YWJEHHDP9,4398,206.14,2024-07-21 09:14:37
TDB_0002694,902331019,buy,ZZZ6K86D1,9573,27.35,2024-08-21 12:17:18
TDB_0002695,779099274,buy,Y0S5DJPF7,2971,275.78,2024-09-11 05:08:14
TDB_0002696,611250713,buy,YWJEHHDP9,7626,252.39,2024-07-05 19:00:59
TDB_0002697,407496832,sell,A0XKZ70G1,8794,41.73,2024-03-09 19:43:09
TDB_0002698,226651774,buy,TX30S8B62,4857,141.26,2023-12-12 19:24:02
TDB_0002699,645066656,buy,IJHKIMLJ7,5497,486.63,2024-04-29 19:16:15
TDB_0002700,400437068,buy,B4VLMJKR4,2361,316.74,2024-03-29 10:23:24
TDB_0002701,226651774,sell,15EHH7NG3,2553,81.33,2024-09-11 22:51:16
TDB_0002702,115447971,buy,A0XKZ70G1,5664,323.88,2024-06-18 10:18:12
TDB_0002703,281014001,sell,JS1JBRRF4,1301,42.60,2023-10-29 10:48:55
TDB_0002704,951998275,buy,3TXH7T4T4,9241,260.90,2024-09-18 04:10:50
TDB_0002705,982473600,buy,ZZZ6K86D1,2565,414.66,2024-03-08 17:17:54
TDB_0002706,594779001,buy,IJHKIMLJ7,9797,490.64,2024-06-23 20:09:44
TDB_0002707,127658056,sell,FXC47NHW6,2973,114.55,2024-03-06 12:38:27
TDB_0002708,844783191,sell,3TXH7T4T4,4546,229.29,2024-05-09 00:32:11
TDB_0002709,889854561,sell,JS1JBRRF4,1837,366.69,2024-02-28 14:32:59
TDB_0002710,813265305,buy,FXC47NHW6,8639,416.09,2024-09-09 07:25:45
TDB_0002711,651286323,buy,CKCVCQPB1,383,115.82,2024-02-23 23:02:07
TDB_0002712,803264434,sell,B4VLMJKR4,1267,232.95,2023-10-22 23:17:08
TDB_0002713,281014001,sell,X1LUZZ008,70,390.49,2024-04-12 22:45:46
TDB_0002714,594779001,sell,5ZSZR4IX3,4082,341.58,2023-12-08 04:16:54
TDB_0002715,813265305,sell,3TXH7T4T4,291,466.02,2024-01-23 10:03:12
TDB_0002716,825810138,sell,9SUGDF3A0,9730,429.77,2024-06-01 10:46:13
TDB_0002717,268260362,sell,V0H365KX1,806,384.22,2024-01-06 17:25:56
TDB_0002718,798818183,sell,YWJEHHDP9,8920,414.19,2023-11-23 20:59:05
TDB_0002719,115447971,buy,A0XKZ70G1,5262,61.21,2024-05-29 13:58:16
TDB_0002720,982473600,sell,Q99X60AP0,7959,43.06,2023-10-03 10:59:35
TDB_0002721,982473600,buy,CKCVCQPB1,3431,396.53,2024-01-07 15:30:16
TDB_0002722,107216323,buy,V0H365KX1,2260,248.04,2024-03-13 16:30:43
TDB_0002723,813265305,buy,B29432H36,4120,121.05,2024-03-15 12:40:27
TDB_0002724,159570865,buy,RD1OSEVT3,175,184.02,2024-03-25 04:26:54
TDB_0002725,889854561,sell,CKCVCQPB1,2557,291.05,2023-11-30 23:46:40
TDB_0002726,813265305,sell,CKCVCQPB1,6639,76.87,2024-05-04 14:33:58
TDB_0002727,400437068,buy,B4VLMJKR4,5202,327.23,2024-01-02 06:08:14
TDB_0002728,115447971,sell,RD1OSEVT3,6086,462.54,2024-07-12 09:41:14
TDB_0002729,226651774,sell,CQBYE29J5,3742,160.91,2023-12-06 07:27:06
TDB_0002730,889854561,sell,X1LUZZ008,6627,315.77,2024-01-10 17:47:42
TDB_0002731,844783191,sell,IJHKIMLJ7,1727,276.71,2023-10-27 01:59:55
TDB_0002732,951998275,sell,HSGO3XBM7,9174,255.41,2024-06-10 16:08:30
TDB_0002733,951998275,sell,RD1OSEVT3,6548,25.28,2024-02-14 08:59:58
TDB_0002734,902331019,sell,156M6YY49,1806,279.70,2024-08-10 03:24:26
TDB_0002735,611250713,sell,JS1JBRRF4,2758,165.90,2023-11-22 17:25:51
TDB_0002736,779099274,buy,CQBYE29J5,2276,317.12,2024-02-08 20:24:09
TDB_0002737,902331019,buy,YO02STU92,1432,313.27,2024-07-04 21:47:10
TDB_0002738,651286323,buy,3TXH7T4T4,8810,247.92,2024-05-20 13:25:14
TDB_0002739,226651774,sell,RD1OSEVT3,4778,333.92,2024-02-25 11:46:41
TDB_0002740,813265305,sell,IJHKIMLJ7,3248,121.22,2024-03-06 01:25:40
TDB_0002741,611250713,sell,X1LUZZ008,3429,486.88,2024-05-22 18:27:23
TDB_0002742,825810138,buy,B4VLMJKR4,4607,98.18,2024-08-02 17:36:20
TDB_0002743,268260362,buy,RD1OSEVT3,1598,102.37,2024-03-23 09:15:47
TDB_0002744,889854561,buy,JS1JBRRF4,4436,171.64,2024-02-11 01:07:03
TDB_0002745,127658056,sell,YWJEHHDP9,2943,70.10,2023-11-11 13:10:24
TDB_0002746,107216323,buy,5ZSZR4IX3,3250,215.83,2024-06-30 19:37:37
TDB_0002747,268260362,buy,9SUGDF3A0,8288,400.28,2023-11-22 14:34:56
TDB_0002748,645066656,sell,RD1OSEVT3,9741,125.50,2024-03-09 06:03:51
TDB_0002749,400437068,sell,292P3LG71,3271,211.70,2024-08-23 14:10:24
TDB_0002750,400437068,buy,CQBYE29J5,9855,63.97,2024-03-31 09:29:44
TDB_0002751,268260362,buy,3TXH7T4T4,9480,93.43,2024-09-08 18:48:52
TDB_0002752,951998275,buy,292P3LG71,5150,481.48,2024-08-22 07:22:20
TDB_0002753,105933111,buy,B29432H36,2245,393.66,2024-02-01 22:52:41
TDB_0002754,407496832,buy,CKCVCQPB1,1737,456.55,2024-04-25 01:24:36
TDB_0002755,951998275,sell,YWJEHHDP9,5253,2.04,2024-01-19 01:43:19
TDB_0002756,645066656,sell,FXC47NHW6,5468,458.41,2023-12-14 07:32:33
TDB_0002757,833887605,buy,Y0S5DJPF7,2345,116.86,2024-03-14 12:39:50
TDB_0002758,833887605,sell,Q99X60AP0,1355,131.79,2024-05-28 02:58:09
TDB_0002759,779099274,buy,3TXH7T4T4,4973,285.24,2024-04-07 22:55:50
TDB_0002760,407496832,sell,YO02STU92,2747,375.06,2024-02-07 20:28:39
TDB_0002761,268260362,buy,RD1OSEVT3,7062,13.98,2023-10-14 03:16:33
TDB_0002762,645066656,buy,15EHH7NG3,4656,376.20,2024-04-13 13:04:07
